id,url,operation,state,location_id,ubication__latitude,ubication__longitude,ubication__hasHiddenAddress,ubication__administrativeAreaLevel1,ubication__administrativeAreaLevel2,ubication__administrativeAreaLevel3,ubication__administrativeAreaLevel4,commercialDataId,price raw,house type,extendedPropertyType,constructedArea,usableArea,plotOfLand,roomNumber,bathNumber,isInTopFloor,isDuplex,flatLocation,isStudio,agencyIsABank,isPenthouse,energyCertificationType,energyPerformance,status,lift,isAuction,boxroom,swimmingPool,chimney,garden,communityCosts,heaterType1,heaterType2,construction year,manyFloors,orientation,terrace,has garage,garage price,floorNumber,air conditioning
111001100,https://www.idealista.com/inmueble/111001100/,sale,Córdoba,Córdoba,37.8956922,-4.7698913,True,,,Centro - Casco Histórico,San Cayetano,,,,flat,70.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,2,
85467043,https://www.idealista.com/inmueble/85467043/,sale,Córdoba,Córdoba,37.9147093,-4.7884049,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,490.0,,,9,7,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
111390015,https://www.idealista.com/inmueble/111390015/,sale,Córdoba,Córdoba,37.8870473,-4.7691098,True,,,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,,,,flat,53.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
106323998,https://www.idealista.com/inmueble/106323998/,sale,Córdoba,Córdoba,37.8826386,-4.7636479,True,,,Fuensanta - Zona Arcángel,Fuensanta - Arcángel - Santuario,,,,flat,77.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,True,,1,
111997980,https://www.idealista.com/inmueble/111997980/,sale,Córdoba,Córdoba,37.8928599,-4.7607898,True,,,Levante - Lepanto - Fátima,Levante,,,,flat,68.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,bj,
110782962,https://www.idealista.com/inmueble/110782962/,sale,Córdoba,Córdoba,37.8828102,-4.7781745,True,,,Centro - Casco Histórico,Judería - San Basilio,,,,flat,70.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
108461954,https://www.idealista.com/inmueble/108461954/,sale,Córdoba,Córdoba,37.9162055,-4.8033749,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,336.0,,,6,4,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
112121896,https://www.idealista.com/inmueble/112121896/,sale,Córdoba,Córdoba,37.9102702,-4.7813187,True,,,Brillante - Trassierra - Naranjo,Naranjo - Mirabueno,,,,flat,73.0,,,2,1,,False,,False,,,,,renew,False,,,,,,,,,,,,,False,,2,
111160837,https://www.idealista.com/inmueble/111160837/,sale,Córdoba,Córdoba,37.8899638,-4.7592307,True,,,Fuensanta - Zona Arcángel,Cañero - Fidiana,,,,terracedHouse,144.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111931804,https://www.idealista.com/inmueble/111931804/,sale,Córdoba,Córdoba,37.8870487,-4.7717586,True,,,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,,,,penthouse,51.0,,,2,1,,False,,False,,,,,renew,False,,,,,,,,,,,,,False,,2,
107290795,https://www.idealista.com/inmueble/107290795/,sale,Córdoba,Córdoba,37.8809917,-4.7708098,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,duplex,55.0,,,1,1,,True,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
112023772,https://www.idealista.com/inmueble/112023772/,sale,Córdoba,Córdoba,37.8621616,-4.7726499,True,,,Campo de la Verdad,Campo de la Verdad,,,,chalet,110.0,,,3,1,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111883760,https://www.idealista.com/inmueble/111883760/,sale,Córdoba,Córdoba,37.896813,-4.7861827,True,,,Santa Rosa - Valdeolleros,Huerta de la Reina,,,,flat,65.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,2,
111076650,https://www.idealista.com/inmueble/111076650/,sale,Córdoba,Córdoba,37.8936556,-4.7644285,True,,,Levante - Lepanto - Fátima,Levante,,,,flat,64.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
109586644,https://www.idealista.com/inmueble/109586644/,sale,Córdoba,Córdoba,37.8818637,-4.782065,True,,,Centro - Casco Histórico,Judería - San Basilio,,,,flat,46.0,,,1,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,2,
96871630,https://www.idealista.com/inmueble/96871630/,sale,Córdoba,Córdoba,37.896782,-4.7576593,True,,,Levante - Lepanto - Fátima,Fátima - Campiñuela,,,,flat,80.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,bj,
106738624,https://www.idealista.com/inmueble/106738624/,sale,Córdoba,Córdoba,37.8869176,-4.7745549,True,,,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,,,,flat,85.0,,,3,2,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,bj,
111134614,https://www.idealista.com/inmueble/111134614/,sale,Córdoba,Córdoba,37.8795045,-4.7916149,True,,,Ciudad Jardín,Ciudad Jardín,,,,terracedHouse,276.0,,,10,3,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
112146600,https://www.idealista.com/inmueble/112146600/,sale,Córdoba,Córdoba,37.8982679,-4.7745229,True,,,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,,,,independantHouse,108.0,,,1,2,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
106067594,https://www.idealista.com/inmueble/106067594/,sale,Córdoba,Córdoba,37.8882722,-4.7882905,True,,,Centro - Casco Histórico,Cercadilla - Medina Azahara,,,,flat,50.0,,,1,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,,
111016571,https://www.idealista.com/inmueble/111016571/,sale,Córdoba,Córdoba,37.8947417,-4.7834591,True,,,Santa Rosa - Valdeolleros,Santa Rosa - San José,,,,flat,75.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,2,
111821554,https://www.idealista.com/inmueble/111821554/,sale,Córdoba,Córdoba,37.8891292,-4.7718593,True,,,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,,,,independantHouse,298.0,,,1,0,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
106651532,https://www.idealista.com/inmueble/106651532/,sale,Córdoba,Córdoba,37.875366,-4.7726275,True,,,Campo de la Verdad,Campo de la Verdad,,,,chalet,92.0,,,4,1,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
112006529,https://www.idealista.com/inmueble/112006529/,sale,Córdoba,Córdoba,37.8874036,-4.7517998,True,,,Fuensanta - Zona Arcángel,Cañero - Fidiana,,,,independantHouse,97.0,,,3,1,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
112111471,https://www.idealista.com/inmueble/112111471/,sale,Córdoba,Córdoba,37.8998564,-4.7563497,True,,,Levante - Lepanto - Fátima,Fátima - Campiñuela,,,,flat,79.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,,
112009462,https://www.idealista.com/inmueble/112009462/,sale,Córdoba,Córdoba,37.8961422,-4.7700952,True,,,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,,,,duplex,96.0,,,2,2,,True,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
111718450,https://www.idealista.com/inmueble/111718450/,sale,Córdoba,Córdoba,37.8825843,-4.7784071,True,,,Centro - Casco Histórico,Centro,,,,flat,90.0,,,2,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,1,
111825436,https://www.idealista.com/inmueble/111825436/,sale,Córdoba,Córdoba,37.9186564,-4.808433,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,488.0,,,7,6,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111548418,https://www.idealista.com/inmueble/111548418/,sale,Córdoba,Córdoba,37.8983746,-4.7713767,True,,,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,,,,independantHouse,160.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111536420,https://www.idealista.com/inmueble/111536420/,sale,Córdoba,Córdoba,37.9130198,-4.804551,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,170.0,,,4,3,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
88443389,https://www.idealista.com/inmueble/88443389/,sale,Córdoba,Córdoba,37.8813579,-4.7918273,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,77.0,,,2,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,1,
112083182,https://www.idealista.com/inmueble/112083182/,sale,Córdoba,Córdoba,37.909111,-4.7776933,True,,,Brillante - Trassierra - Naranjo,Naranjo - Mirabueno,,,,flat,51.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,2,
112071175,https://www.idealista.com/inmueble/112071175/,sale,Córdoba,Córdoba,37.8926663,-4.7858642,True,,,Santa Rosa - Valdeolleros,Huerta de la Reina,,,,flat,70.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
110208158,https://www.idealista.com/inmueble/110208158/,sale,Córdoba,Córdoba,37.864234,-4.7765216,True,,,Sector sur - Santa Cruz,Sector sur - Santa Cruz,,,,flat,57.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,,
107092134,https://www.idealista.com/inmueble/107092134/,sale,Córdoba,Córdoba,37.9101772,-4.7804879,True,,,Brillante - Trassierra - Naranjo,Naranjo - Mirabueno,,,,flat,104.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
111889129,https://www.idealista.com/inmueble/111889129/,sale,Córdoba,Córdoba,37.9105496,-4.7802355,True,,,Brillante - Trassierra - Naranjo,Naranjo - Mirabueno,,,,flat,56.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
111022119,https://www.idealista.com/inmueble/111022119/,sale,Córdoba,Córdoba,37.8903972,-4.7570078,True,,,Fuensanta - Zona Arcángel,Cañero - Fidiana,,,,independantHouse,150.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
93046110,https://www.idealista.com/inmueble/93046110/,sale,Córdoba,Córdoba,37.8693769,-4.7729612,True,,,Campo de la Verdad,Campo de la Verdad,,,,chalet,120.0,,,4,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
82428052,https://www.idealista.com/inmueble/82428052/,sale,Córdoba,Córdoba,37.9044349,-4.7886043,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,792.0,,,9,7,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
111751038,https://www.idealista.com/inmueble/111751038/,sale,Córdoba,Córdoba,37.8869491,-4.7710008,True,,,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,,,,flat,53.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
111314017,https://www.idealista.com/inmueble/111314017/,sale,Córdoba,Córdoba,37.882038,-4.7892179,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,79.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
112085983,https://www.idealista.com/inmueble/112085983/,sale,Córdoba,Córdoba,37.9170212,-4.800479,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,263.0,,,5,3,,False,,False,,,,,renew,,,,,,,,,,,,,,True,,,
111320924,https://www.idealista.com/inmueble/111320924/,sale,Córdoba,Córdoba,37.8738576,-4.7856342,True,,,Centro - Casco Histórico,Judería - San Basilio,,,,flat,60.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
111977924,https://www.idealista.com/inmueble/111977924/,sale,Córdoba,Córdoba,37.9003935,-4.7581475,True,,,Levante - Lepanto - Fátima,Fátima - Campiñuela,,,,independantHouse,125.0,,,4,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
112029828,https://www.idealista.com/inmueble/112029828/,sale,Córdoba,Córdoba,37.9088084,-4.78188,True,,,Brillante - Trassierra - Naranjo,Naranjo - Mirabueno,,,,flat,85.0,,,4,2,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
109897809,https://www.idealista.com/inmueble/109897809/,sale,Córdoba,Córdoba,37.8922699,-4.7794926,True,,,Centro - Casco Histórico,San Cayetano,,,,flat,136.0,,,4,2,,False,,False,,,,,renew,True,,,,,,,,,,,,,True,,2,
111734792,https://www.idealista.com/inmueble/111734792/,sale,Córdoba,Córdoba,37.8856096,-4.7774238,True,,,Centro - Casco Histórico,Centro,,,,flat,45.0,,,1,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,4,
105943748,https://www.idealista.com/inmueble/105943748/,sale,Córdoba,Córdoba,37.8860317,-4.7704505,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,terracedHouse,115.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111955737,https://www.idealista.com/inmueble/111955737/,sale,Córdoba,Córdoba,37.8998956,-4.757794,True,,,Levante - Lepanto - Fátima,Fátima - Campiñuela,,,,flat,96.0,,,3,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,4,
108812720,https://www.idealista.com/inmueble/108812720/,sale,Córdoba,Córdoba,37.8856462,-4.8165589,True,,,Noreña - Figueroa,Miralbaida - Parque Azahara,,,,flat,117.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,1,
111954713,https://www.idealista.com/inmueble/111954713/,sale,Córdoba,Córdoba,37.8686402,-4.7741394,True,,,Sector sur - Santa Cruz,Sector sur - Santa Cruz,,,,flat,94.0,,,4,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,7,
112205681,https://www.idealista.com/inmueble/112205681/,sale,Córdoba,Córdoba,37.8912686,-4.7612658,True,,,Levante - Lepanto - Fátima,La Viñuela,,,,flat,62.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,1,
112019664,https://www.idealista.com/inmueble/112019664/,sale,Córdoba,Córdoba,37.8620441,-4.7721305,True,,,Campo de la Verdad,Campo de la Verdad,,,,independantHouse,83.0,,,3,1,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
111056640,https://www.idealista.com/inmueble/111056640/,sale,Córdoba,Córdoba,37.8749415,-4.7832335,True,,,Centro - Casco Histórico,Judería - San Basilio,,,,flat,60.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
91212623,https://www.idealista.com/inmueble/91212623/,sale,Córdoba,Córdoba,37.8725154,-4.7722061,True,,,Campo de la Verdad,Campo de la Verdad,,,,chalet,100.0,,,3,1,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111671548,https://www.idealista.com/inmueble/111671548/,sale,Córdoba,Córdoba,37.8969864,-4.7601536,True,,,Levante - Lepanto - Fátima,Levante,,,,flat,73.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
111519547,https://www.idealista.com/inmueble/111519547/,sale,Córdoba,Córdoba,37.8621394,-4.7781929,True,,,Sector sur - Santa Cruz,Sector sur - Santa Cruz,,,,flat,58.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,1,
111559483,https://www.idealista.com/inmueble/111559483/,sale,Córdoba,Córdoba,37.8890575,-4.7683602,True,,,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,,,,terracedHouse,277.0,,,5,2,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
82430484,https://www.idealista.com/inmueble/82430484/,sale,Córdoba,Córdoba,37.872824,-4.7726657,True,,,Campo de la Verdad,Campo de la Verdad,,,,independantHouse,88.0,,,1,0,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
95325382,https://www.idealista.com/inmueble/95325382/,sale,Córdoba,Córdoba,37.8922874,-4.7625123,True,,,Levante - Lepanto - Fátima,La Viñuela,,,,independantHouse,391.0,,,8,4,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
111825377,https://www.idealista.com/inmueble/111825377/,sale,Córdoba,Córdoba,37.8875073,-4.7772862,True,,,Centro - Casco Histórico,Centro,,,,flat,50.0,,,1,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,,
112032372,https://www.idealista.com/inmueble/112032372/,sale,Córdoba,Córdoba,37.8902775,-4.7705382,True,,,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,,,,flat,45.0,,,1,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,bj,
111745352,https://www.idealista.com/inmueble/111745352/,sale,Córdoba,Córdoba,37.8957241,-4.7624006,True,,,Levante - Lepanto - Fátima,Levante,,,,flat,73.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
99208287,https://www.idealista.com/inmueble/99208287/,sale,Córdoba,Córdoba,37.8833764,-4.7742458,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,independantHouse,547.0,,,10,4,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
111453255,https://www.idealista.com/inmueble/111453255/,sale,Córdoba,Córdoba,37.8917037,-4.7854362,True,,,Centro - Casco Histórico,El Vial - Ronda de Tejares,,,,independantHouse,141.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111866229,https://www.idealista.com/inmueble/111866229/,sale,Córdoba,Córdoba,37.8910093,-4.7587919,True,,,Levante - Lepanto - Fátima,La Viñuela,,,,flat,77.0,,,3,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,2,
111649202,https://www.idealista.com/inmueble/111649202/,sale,Córdoba,Córdoba,37.8637236,-4.7705191,True,,,Campo de la Verdad,Campo de la Verdad,,,,terracedHouse,110.0,,,3,1,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111698150,https://www.idealista.com/inmueble/111698150/,sale,Córdoba,Córdoba,37.8843525,-4.7708968,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,flat,114.0,,,3,2,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
111360155,https://www.idealista.com/inmueble/111360155/,sale,Córdoba,Córdoba,37.8871646,-4.7824142,True,,,Centro - Casco Histórico,El Vial - Ronda de Tejares,,,,flat,80.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,4,
111251142,https://www.idealista.com/inmueble/111251142/,sale,Córdoba,Córdoba,37.863606,-4.8187557,True,,,Periurbano oeste,El Higuerón,,,,independantHouse,285.0,,,6,3,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
111780099,https://www.idealista.com/inmueble/111780099/,sale,Córdoba,Córdoba,37.8660665,-4.7796048,True,,,Sector sur - Santa Cruz,Sector sur - Santa Cruz,,,,flat,91.0,,,3,1,,False,,False,,,,,renew,True,,,,,,,,,,,,,False,,5,
110522083,https://www.idealista.com/inmueble/110522083/,sale,Córdoba,Córdoba,37.8830578,-4.780265,True,,,Centro - Casco Histórico,Centro,,,,flat,50.0,,,1,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,bj,
111470049,https://www.idealista.com/inmueble/111470049/,sale,Córdoba,Córdoba,37.8947551,-4.7725914,True,,,Centro - Casco Histórico,San Cayetano,,,,flat,86.0,,,3,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,bj,
87778035,https://www.idealista.com/inmueble/87778035/,sale,Córdoba,Córdoba,37.8861666,-4.7560401,True,,,Fuensanta - Zona Arcángel,Cañero - Fidiana,,,,independantHouse,55.0,,,1,1,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
107460032,https://www.idealista.com/inmueble/107460032/,sale,Córdoba,Córdoba,37.9009651,-4.7882947,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,450.0,,,6,5,,False,,False,,,,,renew,,,,,,,,,,,,,,True,,,
112013967,https://www.idealista.com/inmueble/112013967/,sale,Córdoba,Córdoba,37.8637264,-4.770533,True,,,Campo de la Verdad,Campo de la Verdad,,,,independantHouse,83.0,,,3,1,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
110971954,https://www.idealista.com/inmueble/110971954/,sale,Córdoba,Córdoba,37.8628403,-4.7719232,True,,,Campo de la Verdad,Campo de la Verdad,,,,terracedHouse,159.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
85467940,https://www.idealista.com/inmueble/85467940/,sale,Córdoba,Córdoba,37.8813016,-4.7723802,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,independantHouse,339.0,,,1,1,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
110438885,https://www.idealista.com/inmueble/110438885/,sale,Córdoba,Córdoba,37.883629,-4.7712229,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,independantHouse,101.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
111362870,https://www.idealista.com/inmueble/111362870/,sale,Córdoba,Córdoba,37.8881119,-4.780362,True,,,Centro - Casco Histórico,Centro,,,,flat,416.0,,,8,5,,False,,False,,,,,renew,True,,,,,,,,,,,,,True,,3,
105783827,https://www.idealista.com/inmueble/105783827/,sale,Córdoba,Córdoba,37.8604329,-4.7773428,True,,,Sector sur - Santa Cruz,Sector sur - Santa Cruz,,,,flat,61.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
100905801,https://www.idealista.com/inmueble/100905801/,sale,Córdoba,Córdoba,37.8801116,-4.7722363,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,flat,68.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
110935795,https://www.idealista.com/inmueble/110935795/,sale,Córdoba,Córdoba,37.8996958,-4.7557818,True,,,Levante - Lepanto - Fátima,Fátima - Campiñuela,,,,flat,65.0,,,2,1,,False,,False,,,,,renew,False,,,,,,,,,,,,,False,,3,
107525755,https://www.idealista.com/inmueble/107525755/,sale,Córdoba,Córdoba,37.887754,-4.7797868,True,,,Centro - Casco Histórico,El Vial - Ronda de Tejares,,,,flat,215.0,,,4,3,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,5,
103022645,https://www.idealista.com/inmueble/103022645/,sale,Córdoba,Córdoba,37.8894285,-4.756195,True,,,Fuensanta - Zona Arcángel,Cañero - Fidiana,,,,independantHouse,210.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
106457636,https://www.idealista.com/inmueble/106457636/,sale,Córdoba,Córdoba,37.8811725,-4.7716635,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,independantHouse,194.0,,,6,2,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
111214617,https://www.idealista.com/inmueble/111214617/,sale,Córdoba,Córdoba,37.8804439,-4.7886917,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,112.0,,,4,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,1,
110446573,https://www.idealista.com/inmueble/110446573/,sale,Córdoba,Córdoba,37.8920776,-4.7855208,True,,,Santa Rosa - Valdeolleros,Huerta de la Reina,,,,semidetachedHouse,126.0,,,3,1,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111926569,https://www.idealista.com/inmueble/111926569/,sale,Córdoba,Córdoba,37.8964598,-4.7573868,True,,,Levante - Lepanto - Fátima,Fátima - Campiñuela,,,,flat,70.0,,,2,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,,
111717563,https://www.idealista.com/inmueble/111717563/,sale,Córdoba,Córdoba,37.8938732,-4.7715902,True,,,Centro - Casco Histórico,San Cayetano,,,,flat,90.0,,,3,2,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,,
87070543,https://www.idealista.com/inmueble/87070543/,sale,Córdoba,Córdoba,37.855196,-4.793475,True,,,Sector sur - Santa Cruz,Sector sur - Santa Cruz,,,,independantHouse,520.0,,,9,5,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
82426365,https://www.idealista.com/inmueble/82426365/,sale,Córdoba,Córdoba,37.871921,-4.7742454,True,,,Campo de la Verdad,Campo de la Verdad,,,,independantHouse,108.0,,,3,1,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
112307355,https://www.idealista.com/inmueble/112307355/,sale,Córdoba,Córdoba,37.8973482,-4.7648413,True,,,Levante - Lepanto - Fátima,Fátima - Campiñuela,,,,flat,40.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,,
111571123,https://www.idealista.com/inmueble/111571123/,sale,Córdoba,Córdoba,37.8889712,-4.7713414,True,,,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,,,,independantHouse,95.0,,,1,0,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
111505113,https://www.idealista.com/inmueble/111505113/,sale,Córdoba,Córdoba,37.8888706,-4.7609862,True,,,Levante - Lepanto - Fátima,La Viñuela,,,,penthouse,80.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,,
110701086,https://www.idealista.com/inmueble/110701086/,sale,Córdoba,Córdoba,37.8897399,-4.7584133,True,,,Levante - Lepanto - Fátima,La Viñuela,,,,flat,49.0,,,1,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,,
106568006,https://www.idealista.com/inmueble/106568006/,sale,Córdoba,Córdoba,37.862506,-4.7754947,True,,,Sector sur - Santa Cruz,Sector sur - Santa Cruz,,,,flat,114.0,,,5,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,bj,
112315933,https://www.idealista.com/inmueble/112315933/,sale,Córdoba,Córdoba,37.8989917,-4.7644136,True,,,Levante - Lepanto - Fátima,Fátima - Campiñuela,,,,flat,40.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,,
111647924,https://www.idealista.com/inmueble/111647924/,sale,Córdoba,Córdoba,37.8654864,-4.7781235,True,,,Sector sur - Santa Cruz,Sector sur - Santa Cruz,,,,flat,57.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
110788782,https://www.idealista.com/inmueble/110788782/,sale,Córdoba,Córdoba,37.8633078,-4.770786,True,,,Campo de la Verdad,Campo de la Verdad,,,,terracedHouse,122.0,,,3,1,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
108553713,https://www.idealista.com/inmueble/108553713/,sale,Córdoba,Córdoba,37.8806714,-4.7921048,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,82.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,5,
111585666,https://www.idealista.com/inmueble/111585666/,sale,Córdoba,Córdoba,37.866123,-4.7727243,True,,,Campo de la Verdad,Campo de la Verdad,,,,independantHouse,41.0,,,1,1,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111386653,https://www.idealista.com/inmueble/111386653/,sale,Córdoba,Córdoba,37.8809745,-4.7873633,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,112.0,,,4,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,,
112038630,https://www.idealista.com/inmueble/112038630/,sale,Córdoba,Córdoba,37.8786473,-4.7942756,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,60.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,,
105539504,https://www.idealista.com/inmueble/105539504/,sale,Córdoba,Córdoba,37.867255,-4.7703661,True,,,Campo de la Verdad,Campo de la Verdad,,,,chalet,41.0,,,2,1,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
110719477,https://www.idealista.com/inmueble/110719477/,sale,Córdoba,Córdoba,37.8889884,-4.7921543,True,,,Noreña - Figueroa,Carretera Trassierra - Colonia de la Paz,,,,flat,39.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,,
